Identifier,Property Address,City,State,Zip,Y,X,Council District,Property Type,Square Footage
ORL145930,"720 -22 CHARBONNET ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,3928.08
ORL145941,"5431 N JOHNSON ST 5433 N JOHNSON ST","New Orleans","LA","70117","29.97076809100048","-90.01452530099965",E,VACANT LOT,6842.05
ORL146156,"3121 PIETY ST","New Orleans","LA","70126","29.989151312000445","-90.0348710889997",E,VACANT LOT,7376.01
ORL146254,"5727 NORTH JOHNSON ST","New Orleans","LA","70117","29.96998756500045","-90.01107511599969",E,VACANT LOT,4054.89
ORL146309,"3610 MONROE ST","New Orleans","LA","70118","29.968811447000462","-90.11620093999966",A,VACANT LOT,4967.22
ORL146480,"2007 DESIRE ST","New Orleans","LA","70117","29.976242433000436","-90.03763076299964",D,STRUCTURE,
ORL146520,"4946 CHARLENE DR","New Orleans","LA","70127","30.024297481000474","-89.98419257199964",E,VACANT LOT,8452.39
ORL146569,"1713 FLOOD ST","New Orleans","LA","70117","29.967841416000454","-90.01466150899967",E,VACANT LOT,3500.42
ORL146702,"2514 ALABO ST","New Orleans","LA","70117","29.97524989700048","-90.00827990999966",E,VACANT LOT,3450.99
ORL146744,"6300 NORTH TONTI ST","New Orleans","LA","70117","29.970774013000437","-90.0034096179997",E,VACANT LOT,4511.14
ORL146780,"7221 VOYAGEUR CT","New Orleans","LA","70129","30.056503946000475","-89.92468309899965",E,VACANT LOT,5797.83
ORL147026,"7135 DEANNE ST","New Orleans","LA","70126","30.024581740000485","-90.02286117599965",D,VACANT LOT,7300.4
ORL147230,"2200 ALVAR ST","New Orleans","LA","70117","29.977289450000455","-90.03297011099966",D,VACANT LOT,4761.21
ORL147309,"5400 MONTEGUT DR","New Orleans","LA","70126","30.014922880000483","-90.04146114399964",D,STRUCTURE,
ORL147527,"3138 TOLEDANO ST","New Orleans","LA","70125","29.944257452000443","-90.09763768799968",B,STRUCTURE,4017.05
ORL148697,"6754 BELLAIRE DR","New Orleans","LA","70124","30.015552986000444","-90.12072183099968",A,VACANT LOT,8050.18
ORL149042,"1532 DELERY ST","New Orleans","LA","70117","29.96323406200048","-90.00612783699967",E,VACANT LOT,3116.74
ORL149161,"5920 N JOHNSON ST","New Orleans","LA","70117","29.969279069000436","-90.00882183699969",E,VACANT LOT,5100.35
ORL149331,"2300 LIZARDI ST","New Orleans","LA","70117","29.97461031600045","-90.01638008599969",E,VACANT LOT,3853.5
ORL149886,"2309 ROFFIGNAC ST","New Orleans","LA","70117","29.97297583100044","-90.00859377799969",E,VACANT LOT,2131.09
ORL150577,"4851 RAY AVE","New Orleans","LA","70126","30.01967354700048","-90.01282922599967",E,VACANT LOT,4480.23
ORL150844,"4701 N VILLERE ST","New Orleans","LA","70117","29.966548041000465","-90.02525486799965",E,VACANT LOT,6188.78
ORL151489,"8608 PALMETTO ST","New Orleans","LA","70118","29.969183727000484","-90.11438989299967",A,VACANT LOT,4682.53
ORL152184,"2400 WINTHROP ST","New Orleans","LA","70117","29.97362370300044","-90.00771849999967",E,VACANT LOT,2410.7
ORL152196,"1633 -37 ST ANTHONY ST","New Orleans","LA","70116","29.965712170000472","-90.06463954299966",C,VACANT LOT,4724.43
ORL152391,"7165 EAST HERMES","New Orleans","LA","70126","30.02670301800049","-90.01733945899969",D,VACANT LOT,7405.67
ORL152534,"4766 BUNDY RD","New Orleans","LA","70127","30.021927478000464","-89.9793815009997",E,VACANT LOT,6233.42
ORL152865,"6218 NORTH GALVEZ","New Orleans","LA","70117","29.968974895000486","-90.00505002499966",E,VACANT LOT,3958.03
ORL152881,"4924 CAMELIA ST","New Orleans","LA","70126","30.019957805000445","-90.00425173299965",E,VACANT LOT,5837.67
ORL153135,"6043 PRATT DR","New Orleans","LA","70122","30.019643936000477","-90.0714290739997",D,VACANT LOT,11221.51
ORL153439,"4912 N CLAIBORNE AVE","New Orleans","LA","70117","29.967653094000468","-90.0221268419997",E,VACANT LOT,2787.96
ORL154036,"4701 WERNER DR","New Orleans","LA","70126","30.019344281000485","-89.99365955799965",E,VACANT LOT,5173.65
ORL154242,"1810 EGANIA ST","New Orleans","LA","70117","29.969430893000435","-90.01719969799967",E,VACANT LOT,3458.09
ORL154564,"1701-03 LIZARDI ST","New Orleans","LA","70117","29.95632147800046","-90.02250811999966",E,VACANT LOT,3602.85
ORL154580,"5808 FLORIDA AVE","New Orleans","LA","70117","29.97709402300046","-90.00829649099967",E,VACANT LOT,3671.3
ORL154723,"2332 MAZANT ST","New Orleans","LA","70117","29.978459647000477","-90.03057049799969",D,VACANT LOT,4924.65
ORL154899,"7844 SAIL ST","New Orleans","LA","70128","30.071468962000438","-89.94497084999966",E,STRUCTURE,
ORL155073,"2427 AND A HALF ANNETTE ST","New Orleans","LA","70119","29.974693297000442","-90.08794615199969",D,VACANT LOT,3161.77
ORL155183,"4801 PAPANIA DR","New Orleans","LA","70127","30.024593584000456","-89.95951895199966",E,VACANT LOT,6645.54
ORL155424,"5717 MARSHALL FOCH","New Orleans","LA","70124","29.99400739100048","-90.10495852399964",A,VACANT LOT,6138.45
ORL155566,"2051 - 53 N MIRO ST","New Orleans","LA","70119","29.95743301100049","-90.08781843299965",D,VACANT LOT,3221.16
ORL156245,"2609 EGANIA ST","New Orleans","LA","70117","29.977542895000454","-90.0144046159997",E,VACANT LOT,3643.66
ORL156276,"7621 FOUNDERS CT","New Orleans","LA","70129","30.06243428500045","-89.92713482599964",E,VACANT LOT,5789.86
ORL156765,"6155 S HERMES ST","New Orleans","LA","70126","30.01992701000046","-90.01829764599967",D,VACANT LOT,9631.43
ORL158111,"2419 MONTEGUT ST","New Orleans","LA","70117","29.981791391000456","-90.04180106899969",D,VACANT LOT,3744.68
ORL158268,"2501 FLOOD ST","New Orleans","LA","70117","29.97586105300047","-90.01207120499964",E,VACANT LOT,4034.58
ORL159295,"2808 LOUISA STEET","New Orleans","LA","70126","29.98601973300049","-90.03684076199966",E,VACANT LOT,5148.18
ORL160086,"4751 HICKERSON DR","New Orleans","LA","70127","30.02136369900046","-89.9761989919997",E,VACANT LOT,5744.75
ORL160150,"4858 GAWAIN DR","New Orleans","LA","70127","30.022967390000474","-89.98700199199965",E,VACANT LOT,5902.88
ORL162014,"2425 LOUISA ST","New Orleans","LA","70117","29.98122169000044","-90.03820046399966",D,VACANT LOT,3351.61
ORL162542,"2444 MAZANT ST","New Orleans","LA","70117","29.979659454000455","-90.03020096199964",D,STRUCTURE,6806.76
ORL163384,"2313 FLOOD ST","New Orleans","LA","70117","29.973961259000475","-90.01268117499967",E,VACANT LOT,4020.22
ORL164325,"4899 CERISE AVE","New Orleans","LA","70127","30.024363808000487","-89.98186876099965",E,VACANT LOT,6330.43
ORL164455,"2139 CHARBONNET ST","New Orleans","LA","70117","29.971802081000476","-90.01031117199966",E,VACANT LOT,3884.94
ORL164630,"4544 DODT AVE","New Orleans","LA","70126","30.016847545000473","-89.99133219299966",E,VACANT LOT,5474.33
ORL164661,"2020 LAMANCHE","New Orleans","LA","70117","29.970620040000483","-90.01163060499965",E,VACANT LOT,3775.48
ORL164848,"6318 N TONTI ST","New Orleans","LA","70117","29.97063425300047","-90.00301994699964",E,VACANT LOT,4465.99
ORL165436,"2712 EDNA ST","New Orleans","LA","70126","29.993013672000473","-90.04231036499965",E,VACANT LOT,2579.6
ORL165873,"6122 S LAVERNE ST","New Orleans","LA","70126","30.020443413000464","-90.01946310399967",D,VACANT LOT,9103.34
ORL166114,"1922 ALLEN ST","New Orleans","LA","70116","29.976507740000443","-90.06458200199967",D,VACANT LOT,6508.63
ORL166559,"4688 CHARLENE DR","New Orleans","LA","70127","30.019647490000466","-89.98372236199964",E,VACANT LOT,6350.6
ORL167631,"7754 ALABAMA ST","New Orleans","LA","70126","30.031040325000447","-90.02538041499969",D,VACANT LOT,5176.08
ORL167847,"3525 N GALVEZ ST","New Orleans","LA","70117","29.976818654000454","-90.03628491699965",D,VACANT LOT,2347.01
ORL168027,"6325 PAULINE DR","New Orleans","LA","70126","30.024901530000477","-90.0362911959997",D,VACANT LOT,
ORL168036,"5158 MUSIC ST","New Orleans","LA","70122","30.011458482000478","-90.05470165799966",D,VACANT LOT,5908.24
ORL170667,"6229 CAMBRIDGE CT","New Orleans","LA","70131","29.91864341200045","-89.98756103299968",C,VACANT LOT,
ORL171334,"1412 STRAND CT","New Orleans","LA","70117","29.963263672000437","-90.01018917699969",E,VACANT LOT,2199.05
ORL171762,"2121 ALABO ST 2123 ALABO ST","New Orleans","LA","70117","29.971240671000487","-90.00950103599968",E,VACANT LOT,3271.19
ORL172076,"2434 INDEPENDENCE ST","New Orleans","LA","70117","29.98030969500047","-90.03386078699964",D,VACANT LOT,4644.98
ORL172458,"7524 AVON PARK BLVD","New Orleans","LA","70128","30.066487334000442","-89.94452788099966",E,VACANT LOT,4049.63
ORL173407,"5706 N CLAIBORNE AVE","New Orleans","LA","70117","29.965583930000435","-90.01298675299967",E,VACANT LOT,4035.55
ORL174141,"202 LIBERTY TERRACE DR","New Orleans","LA","70126","29.993671019000487","-90.04151088899965",E,VACANT LOT,2493.77
ORL174272,"6516 AVE B","New Orleans","LA","70124","30.01091246900046","-90.11731191599966",A,VACANT LOT,4796.31
ORL174563,"1329 EGANIA ST","New Orleans","LA","70117","29.96451085600046","-90.01876074999967",E,VACANT LOT,6954.95
ORL174615,"2019 NORTH DERBIGNY ST","New Orleans","LA","70116","29.97453806700048","-90.05914200899969",C,VACANT LOT,3815.37
ORL174878,"4939 NORTH VILLERE ST","New Orleans","LA","70117","29.965957020000474","-90.02268469899968",E,VACANT LOT,4714.93
ORL175436,"1925 N ROCHEBLAVE ST","New Orleans","LA","70117","29.981207477000453","-90.06666182599969",D,VACANT LOT,21028.28
ORL176197,"2300 CLOUET ST","New Orleans","LA","70117","29.980079919000445","-90.04049111199964",D,VACANT LOT,3225.44
ORL177049,"7644 MACKENZIE ST","New Orleans","LA","70128","30.04966279700045","-89.97364422099969",E,VACANT LOT,6254.13
ORL177098,"10123 SEAWOOD ST","New Orleans","LA","70127","30.025697453000475","-89.96800287799965",E,VACANT LOT,
ORL177166,"1831 OLD ROMAN ST","New Orleans","LA","70116","29.97689030400045","-90.0648520479997",D,VACANT LOT,4086.13
ORL178612,"2315 FLOOD ST","New Orleans","LA","70126","29.974031140000477","-90.01266104099966",E,VACANT LOT,4065.84
ORL178792,"1300 1300 A ELMIRA ST","New Orleans","LA","70114","29.935614317000443","-90.03182606099966",C,VACANT LOT,1277.09
ORL178793,"2520 2522 TUPELO ST","New Orleans","LA","70117","29.97408443800049","-90.00458810499964",E,VACANT LOT,2901.25
ORL179523,"2217 ANDRY","New Orleans","LA","70117","29.973391558000458","-90.01463071299969",E,VACANT LOT,3320.6
ORL180371,"321 20TH ST","New Orleans","LA","70124","30.004188576000445","-90.11947938499969",A,VACANT LOT,
ORL180387,"3117 INDUSTRIAL CT","New Orleans","LA","70117","29.974127077000446","-90.04165420199968",C,VACANT LOT,2334.31
ORL180428,"331 20TH ST","New Orleans","LA","70124","30.004198051000458","-90.11961914499966",A,VACANT LOT,
ORL181392,"3409 METROPOLITAN ST","New Orleans","LA","70126","29.99248187200044","-90.03572030999965",E,VACANT LOT,4541.24
ORL181443,"2029 ANDRY ST","New Orleans","LA","70117","29.971550986000466","-90.0152513439997",E,VACANT LOT,2483
ORL181458,"6203 N CLAIBORNE AVE","New Orleans","LA","70117","29.96425620700046","-90.00763085299968",E,VACANT LOT,5740.17
ORL181627,"5819 -21 LAW ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,2227.05
ORL182178,"9115 PRITCHARD PL","New Orleans","LA","70118","29.966603708000434","-90.12526285699965",A,VACANT LOT,3575.01
ORL182762,"4618 LAINE AVE","New Orleans","LA","70126","30.01816816200045","-89.99061207199969",E,VACANT LOT,6924.57
ORL182845,"2131 ALABO ST","New Orleans","LA","70117","29.971400566000455","-90.00945129099966",E,VACANT LOT,3163.64
ORL182929,"1805 -07 ST FERDINAND ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,3470.2
ORL183240,"4618 RHODES DR","New Orleans","LA","70126","30.01566787300044","-90.00070205699967",E,VACANT LOT,6087.21
ORL185478,"9022 -24 OLIVE ST","New Orleans","LA","70118","29.94982248500048","-90.12401838799968",A,VACANT LOT,3653.38
ORL186291,"7020 VICKSBURG ST","New Orleans","LA","70124","30.017964444000484","-90.10525225799967",A,VACANT LOT,4948.01
ORL186710,"1806 FLOOD ST","New Orleans","LA","70117","29.96870958800048","-90.01445068299967",E,VACANT LOT,3946.51
ORL187745,"6961 FOCH RD","New Orleans","LA","70126","30.02442184400047","-90.01970117099967",D,VACANT LOT,9124.26
ORL187792,"2610 S MIRO ST","New Orleans","LA","70125","29.94794570300047","-90.09671621799964",B,VACANT LOT,2705.62
ORL187915,"1903 TRICOU ST","New Orleans","LA","70117","29.96704786100048","-90.00532243899966",E,VACANT LOT,3371.99
ORL189193,"4621 4623 LYNHUBER DR","New Orleans","LA","70126","30.015873961000466","-90.01485930499967",D,VACANT LOT,5915.53
ORL189280,"6223 LAW ST","New Orleans","LA","70117","29.97396718100049","-90.00249051599968",E,VACANT LOT,4664.06
ORL189503,"209 16TH ST","New Orleans","LA","70124","30.002428543000462","-90.11772882799966",A,VACANT LOT,4772.01
ORL189588,"13501 TRAPPERS CT","New Orleans","LA","70129","30.05713297800048","-89.93125789699968",E,VACANT LOT,11242.15
ORL190827,"1437 ST MAURICE AVE","New Orleans","LA","70117","29.96313694100047","-90.00831307299967",E,VACANT LOT,3287.69
ORL192186,"414 40TH ST","New Orleans","LA","70124","30.01603267100046","-90.11971152999968",A,VACANT LOT,6616.21
ORL192189,"1928 NORTH ROBERTSON ST","New Orleans","LA","70116","29.972383626000465","-90.05991898199966",C,VACANT LOT,2803.6
ORL193394,"2423 -25 S GALVEZ ST","New Orleans","LA","70125","29.94421418200045","-90.10790573899965",B,VACANT LOT,1916.87
ORL193560,"1484 MANDOLIN ST","New Orleans","LA","70122","30.000932634000435","-90.07654927599964",D,STRUCTURE,4351.67
ORL193892,"1230 REYNES ST","New Orleans","LA","70117","29.964200540000434","-90.02177980999966",E,VACANT LOT,4323.14
ORL194193,"2110 EGANIA ST","New Orleans","LA","70117","29.972659594000447","-90.01611004099965",E,VACANT LOT,3321.94
ORL194484,"2204 LIZARDI ST","New Orleans","LA","70117","29.973660420000442","-90.01669040199965",E,VACANT LOT,3283.25
ORL194581,"3203 MONTEGUT ST","New Orleans","LA","70126","29.99083199000046","-90.03907100499964",E,VACANT LOT,7481.89
ORL194831,"1931 CHARBONNET ST","New Orleans","LA","70117","29.96959078900045","-90.01102063299965",E,VACANT LOT,7562.92
ORL195703,"4842 NIGHTHART ST","New Orleans","LA","70127","30.02553755800045","-89.95793184299964",E,VACANT LOT,8175.08
ORL196190,"4815 NOTTINGHAM DR","New Orleans","LA","70127","30.025054319000446","-89.95697957799968",E,VACANT LOT,5442.22
ORL197474,"2518 BENTON ST","New Orleans","LA","70117","29.97471454400045","-90.00657791299966",E,VACANT LOT,2121.69
ORL197920,"1328 S SALCEDO ST","New Orleans","LA","70125","29.95536247600046","-90.10200697499965",B,VACANT LOT,3444.07
ORL197926,"2505 WINTHROP","New Orleans","LA","70117","29.97474770700046","-90.00711326599969",E,VACANT LOT,2118.97
ORL198216,"4616 BRIGHT DR","New Orleans","LA","70127","30.022771962000434","-89.95852049499968",E,VACANT LOT,6580.24
ORL198375,"1850 LIZIRDI ST","New Orleans","LA","70117","29.970191284000464","-90.01784993899969",E,VACANT LOT,6608.2
ORL198382,"3323 NORTH DORGENOIS ST","New Orleans","LA","70117","29.981337762000464","-90.03666428499969",D,VACANT LOT,5028.49
ORL198688,"1213 LAMANCHE ST","New Orleans","LA","70117","29.962320883000473","-90.01427065299964",E,STRUCTURE,4597.03
ORL198751,"2327 -2327 12 CHARBONNET","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,3782.09
ORL199059,"7630 DALEWOOD","New Orleans","LA","70126","30.03456868100045","-90.00892896599964",D,VACANT LOT,7550.27
ORL199267,"8619 FORSHEY ST","New Orleans","LA","70118","29.966152448000457","-90.11820259199965",A,VACANT LOT,3531.96
ORL199864,"2238 DESIRE ST","New Orleans","LA","70117","29.979029348000438","-90.03687037199967",D,VACANT LOT,5626.89
ORL200212,"4825 SANDALWOOD DR","New Orleans","LA","70127","30.023443522000434","-89.97019877299965",E,VACANT LOT,5744.94
ORL200324,"6116 N ROMAN ST","New Orleans","LA","70117","29.966474606000475","-90.00753017799968",E,VACANT LOT,6193.12
ORL200460,"5422 N ROBERTSON ST","New Orleans","LA","70117","29.965613541000437","-90.01649734299968",E,VACANT LOT,4167.38
ORL201165,"2127 EGANIA ST","New Orleans","LA","70117","29.972831333000443","-90.01598094099967",E,VACANT LOT,3758.07
ORL201210,"5416 N CLAIBORNE AVE","New Orleans","LA","70117","29.966394067000465","-90.01647602399964",E,VACANT LOT,3089.25
ORL202698,"2032 LAMANCHE ST","New Orleans","LA","70117","29.97086047500045","-90.01155006399966",E,VACANT LOT,4039.97
ORL203876,"2513 PORT ST","New Orleans","LA","70117","29.98349101900044","-90.04464128299969",D,VACANT LOT,11103.58
ORL204462,"2436 GORDON ST","New Orleans","LA","70117","29.973653313000455","-90.00583884099967",E,VACANT LOT,2122.75
ORL204787,"5715 -17 NORTH JOHNSON ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4123.4
ORL205652,"4250 DALE ST","New Orleans","LA","70126","30.01237758400049","-90.00993216099965",E,VACANT LOT,3325.66
ORL206400,"2227 ANDRY ST","New Orleans","LA","70117","29.973610675000486","-90.01457030799969",E,VACANT LOT,3828.41
ORL206672,"1918 -1920 ST MAURICE AVE","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4096.85
ORL208665,"4915 -17 DALE ST","New Orleans","LA","70126","30.018512677000444","-90.01959921599968",E,VACANT LOT,11861.98
ORL208799,"4800 - 4802 FRANCIS DR","New Orleans","LA","70126","30.018477293000444","-90.01447200299964",D,VACANT LOT,5474.88
ORL208898,"2832 LOUISA ST","New Orleans","LA","70126","29.986489944000482","-90.03669034199964",E,VACANT LOT,4597.24
ORL209159,"3900 THALIA ST","New Orleans","LA","70125","29.951886234000483","-90.09655395399966",B,VACANT LOT,4152.2
ORL210165,"5385 PASTEUR BLVD","New Orleans","LA","70122","30.01416367300044","-90.06274853599967",D,VACANT LOT,6169.44
ORL210694,"8007 MULLET ST","New Orleans","LA","70126","30.036522957000443","-90.01257220999969",D,VACANT LOT,5214.87
ORL210750,"5415 NORTH JOHNSON ST","New Orleans","LA","70117","29.97087705700045","-90.01502393699968",E,VACANT LOT,4305.81
ORL211046,"3023 LAUSSAT PL","New Orleans","LA","70117","29.984067826000455","-90.04054440999965",D,VACANT LOT,3240.45
ORL211123,"4766 ARTHUR DR","New Orleans","LA","70127","30.02113747700048","-89.98458224299969",E,VACANT LOT,5673.92
ORL211994,"2634 GORDON ST","New Orleans","LA","70117","29.975624170000458","-90.00488894499966",E,VACANT LOT,2795.72
ORL213754,"6427 NORTH VILLERE","New Orleans","LA","70117","29.96175710400047","-90.00597149599969",E,VACANT LOT,2609.29
ORL213912,"4118 NORTH JOHNSON ST","New Orleans","LA","70117","29.974483585000485","-90.03117691499966",D,VACANT LOT,2457.28
ORL214583,"11410 WILL STUTLEY DR","New Orleans","LA","70128","30.027812809000466","-89.95338015799967",E,VACANT LOT,7730.5
ORL215875,"4858 HICKERSON DR","New Orleans","LA","70127","30.02367685100046","-89.97651167699968",E,VACANT LOT,5932.71
ORL216330,"6927 WEST LAVERNE ST","New Orleans","LA","70126","30.02323151300044","-90.02134157799969",D,VACANT LOT,8155.12
ORL216860,"5513 ROSEMARY PL","New Orleans","LA","70124","29.99030729600048","-90.11316885199966",A,VACANT LOT,6061.86
ORL217419,"5912 BEECHCRAFT ST","New Orleans","LA","70126","30.014697842000487","-90.02040234199967",D,STRUCTURE,2220.04
ORL217638,"7134 FOCH RD","New Orleans","LA","70126","30.025209477000487","-90.02006004699967",D,VACANT LOT,8094.9
ORL217727,"4726 LANCELOT DR","New Orleans","LA","70127","30.02026693600044","-89.98523248299966",E,VACANT LOT,5647.61
ORL217942,"4675 GABRIEL DR","New Orleans","LA","70127","30.02015441700047","-89.98057893899966",E,VACANT LOT,5525.33
ORL218308,"5005 N ROCHEBLAVE ST","New Orleans","LA","70117","29.97586815900047","-90.0175443609997",E,VACANT LOT,3888.53
ORL218501,"1810 FLOOD ST","New Orleans","LA","70117","29.968799603000434","-90.01441988899967",E,VACANT LOT,3990
ORL219351,"1221 REYNES ST","New Orleans","LA","70117","29.963970765000454","-90.02179046999964",E,VACANT LOT,3986.2
ORL219444,"1807 TRICOU ST","New Orleans","LA","70117","29.966127575000485","-90.00576303899965",E,VACANT LOT,4589.82
ORL219522,"2106 BENTON ST","New Orleans","LA","70117","29.970583324000472","-90.00855824599967",E,VACANT LOT,3233.78
ORL219605,"428 37TH ST","New Orleans","LA","70124","30.013333402000455","-90.12028241499968",A,VACANT LOT,4524.46
ORL220314,"130 FILMORE AVE","New Orleans","LA","70124","30.01277317700044","-90.11323399399964",A,VACANT LOT,4095.89
ORL220577,"14059 QUAIL CREEK LN","New Orleans","LA","70128","30.06675382700047","-89.94786791499968",E,VACANT LOT,3654.82
ORL221636,"2233-35 ANNETTE ST","New Orleans","LA","70119","29.97833071700046","-90.06352855899968",D,VACANT LOT,3900.99
ORL223719,"4956 PECAN ST","New Orleans","LA","70126","30.02055830100045","-90.00345225599966",E,VACANT LOT,5616.72
ORL224162,"4932 MEADOWBANK DR","New Orleans","LA","70128","30.02759724700047","-89.94889242999966",E,VACANT LOT,5456
ORL224800,"6122 N ROMAN ST","New Orleans","LA","70117","29.966424861000462","-90.00739989299967",E,VACANT LOT,6766.38
ORL225612,"4834 GALAHAD DR","New Orleans","LA","70127","30.02253744900048","-89.98621199099966",E,VACANT LOT,5699.96
ORL226026,"1820 ANDRY ST","New Orleans","LA","70117","29.969410758000436","-90.0159998909997",E,VACANT LOT,3900.65
ORL227665,"8705 -07 PRITCHARD PL","New Orleans","LA","70118","29.94982248500048","-90.12401838799968",A,VACANT LOT,3592.14
ORL233719,"7180 E RENAISSANCE CT","New Orleans","LA","70128","30.055022250000434","-89.95435374199968",E,VACANT LOT,5251.35
ORL234113,"3417 EAGLE ST 3419 EAGLE ST","New Orleans","LA","70118","29.968169497000474","-90.11833998399965",A,VACANT LOT,4480.38
